  0.05032   0.30212
  0.92172   0.00000
  0.02799   0.51917
 -0.02962   0.30402
  0.21679   0.02687
  0.01131   0.65991
 -0.00241   0.92060
  0.25575   0.00108
  0.00370   0.86309
