 atl ind pac arc sou
  0.71964   0.12624  -0.60976  -0.21862  -0.12144
 -0.52225   0.33589   0.04607  -0.07881   0.28261
 -0.17538  -0.80557   0.84563  -0.21598  -0.13855
 -0.01424   0.28689  -0.18012   0.24787  -0.07603
  0.14747   0.03193  -0.30467   0.23858   0.19933
 -0.28072  -0.19632   0.32756   0.41179   0.00399
  0.63743   0.15696  -0.17802  -0.07669  -0.77329
  0.16139  -0.12910   0.33742   0.10610  -0.64624
  0.13603  -0.03630   0.18258  -0.21929  -0.39820
