-53.50545 -74.74951 -88.73560 -72.50337
-54.90455 -73.38042 -83.90209 -71.12990
-53.70239 -70.80111 -79.28489 -69.46238
  0.81581 -15.57464 -46.44081 -34.07665
  7.13981 -11.68689 -43.45403 -31.46179
 12.29481  -8.28805 -40.89669 -29.59308
 16.23136  -5.38134 -39.00082 -28.66013
 19.33580  -2.82699 -37.42570 -28.13627
-11.45710 -48.76260 -73.60239 -60.36665
 -6.09502 -45.87746 -70.32160 -60.28229
 -0.58514 -42.48824 -67.44679 -60.74957
  6.25107 -37.76857 -64.82870 -61.34073
 14.78934 -31.70282 -62.20469 -61.52817
-42.86820 -19.71380  12.16772   5.19567
-41.73864 -17.42699  13.21271   5.46019
-40.25289 -15.10396  14.25213   5.98463
-38.32234 -12.62345  15.28545   6.70723
-35.76114  -9.95645  16.29218   7.51442
-32.39836  -7.13052  17.29956   8.41400
-28.32214  -4.17350  18.54238   9.69566
  0.11939 -35.14369 -61.29429 -64.27077
  8.18012 -29.00490 -58.05704 -63.28425
 15.46187 -23.26949 -55.58716 -62.83095
 21.22655 -18.33934 -53.68052 -62.95839
 26.37356 -13.82487 -52.14987 -63.41219
 32.21536  -8.97805 -50.92482 -63.88651
-35.80314 -13.56273   0.87179 -10.94955
-33.94501 -13.20720   0.82201 -11.01015
-31.69269 -12.80500   0.71575 -11.23856
-29.22918 -12.25813   0.66278 -11.37130
-26.99484 -11.67697   0.74153 -11.36264
-24.69798 -10.73546   1.15410 -11.06258
-21.63648  -8.93500   2.05863 -10.18395
-17.77044  -6.45259   3.24402  -8.80734
-13.37035  -3.69119   4.49200  -7.09658
 27.96161 -12.49075 -58.34850 -71.53955
 40.31278  -4.56697 -56.25594 -68.57528
 50.01983   1.39908 -54.76671 -65.94143
 56.92311   5.40817 -53.81317 -63.58427
  7.30235   1.71978 -16.80041 -32.18157
 11.82690   6.43851 -14.70618 -29.13722
 16.75174  11.71599 -12.23567 -25.16363
 22.07527  17.56380  -9.23102 -20.29700
 63.82870  25.46915 -40.74837 -50.22085
 72.48649  35.76048 -34.91009 -43.03135
 80.98956  46.94698 -28.08867 -35.10738
 88.47665  58.11719 -20.76705 -26.52586
 94.11828  68.11238 -13.62469 -18.00498
 97.75900  76.22200  -7.13544 -10.14449
 99.86053  82.47182  -1.42145  -2.79122
101.00149  87.19138   3.42945   4.28770
101.23533  91.29176   7.94317  11.66215
-67.88791 -23.07166  15.70229   6.14652
-61.73221 -18.43682  19.18014  11.88627
-55.24240 -14.87835  21.75030  16.63157
-49.32478 -12.18627  23.70847  20.75146
-44.75392 -10.21558  25.28137  24.20020
-41.94772  -8.97384  26.54966  27.03084
-41.63487  -9.33183  26.94375  28.45497
-43.83810 -11.44672  26.33324  28.14270
 33.47525  44.18363  -1.46043  -4.00923
 30.68366  45.25085  -0.50505  -2.42111
 28.87266  44.37032  -1.34584  -1.29663
 27.48292  40.21713  -4.76264  -1.20876
 26.33704  34.12126  -9.71366  -2.10777
 26.97841  30.22995 -13.85854  -2.71878
