 atl ind pac arc sou
  0.00000   0.46315   0.00008   0.20020   0.48049
  0.00109   0.04519   0.78961   0.64777   0.09490
  0.30627   0.00000   0.00000   0.20582   0.42032
  0.93428   0.08980   0.29317   0.14495   0.65940
  0.39074   0.85333   0.07081   0.16113   0.24382
  0.09723   0.25115   0.05115   0.01258   0.98157
  0.00003   0.36061   0.29892   0.65665   0.00000
  0.34703   0.45301   0.04416   0.53796   0.00002
  0.42889   0.83352   0.28651   0.19879   0.01616
