 -0.10987   0.48049
  0.19533   0.09490
 -0.17406   0.42032
 -0.02126   0.65940
  0.04046   0.24382
  0.00093   0.98157
  0.47115   0.00000
  0.34103   0.00002
  0.18780   0.01616
