  0.09766   0.46315
  0.19850   0.04519
  0.86531   0.00000
  0.06858   0.08980
 -0.00554   0.85333
 -0.03911   0.25115
  0.08177   0.36061
 -0.05825   0.45301
 -0.01464   0.83352
