 -0.92557   0.20020
 -0.25487   0.64777
 -1.26970   0.20582
  0.32431   0.14495
  0.22660   0.16113
  0.44892   0.01258
 -0.21865   0.65665
  0.26202   0.53796
 -0.48396   0.19879
