 atl ind pac arc sou
  0.00153   0.00022  -0.00150  -0.00007  -0.00018
 -0.00085   0.00046   0.00009  -0.00002   0.00033
 -0.00052  -0.00198   0.00289  -0.00010  -0.00029
 -0.00001   0.00016  -0.00014   0.00002  -0.00004
  0.00007   0.00001  -0.00017   0.00002   0.00007
 -0.00015  -0.00009   0.00021   0.00003   0.00000
  0.00091   0.00019  -0.00030  -0.00002  -0.00079
  0.00020  -0.00013   0.00048   0.00002  -0.00057
  0.00015  -0.00003   0.00023  -0.00004  -0.00031
