  0.33974   0.00008
  0.01961   0.78961
  0.65424   0.00000
 -0.03101   0.29317
 -0.03808   0.07081
 -0.04700   0.05115
 -0.06680   0.29892
  0.10966   0.04416
  0.05303   0.28651
