  0.46362   0.00000
  0.25702   0.00109
 -0.15689   0.30627
  0.00284   0.93428
  0.02131   0.39074
 -0.04657   0.09723
  0.27655   0.00003
  0.06065   0.34703
  0.04568   0.42889
