-26.88685 -10.67139 -15.40552 -31.24033
-30.60894 -13.22272 -19.66178 -35.99021
-40.00712 -18.85126 -29.31550 -47.72026
-48.78354 -23.15634 -37.77163 -58.44618
-52.46849 -24.17118 -42.16963 -63.00647
-52.07452 -23.04565 -43.58766 -62.86286
-49.59241 -21.12534 -42.96456 -60.32749
-46.52420 -19.31894 -41.14525 -57.03674
-43.67656 -17.98783 -39.31067 -54.05400
-41.21636 -17.01534 -38.06877 -51.65790
-38.58056 -16.17671 -36.96319 -49.06964
-35.63405 -15.55022 -35.91901 -46.11206
-32.85083 -15.33199 -35.59629 -43.42158
-30.49727 -15.39633 -36.38269 -41.30932
-28.39907 -15.40908 -37.73378 -39.40704
-26.38835 -15.31546 -39.15208 -37.45698
-24.52822 -15.31909 -40.75990 -35.69400
-15.59955 -24.63001 -45.83691 -38.74632
-15.26495 -23.93516 -43.54120 -37.81837
-14.85916 -23.11814 -41.16676 -36.61600
-14.50662 -22.40256 -39.09030 -35.53649
-14.20317 -21.73521 -37.16862 -34.61055
-13.83929 -20.81797 -34.81042 -33.49186
-13.27048 -19.47871 -31.83726 -31.76418
-12.48313 -17.96478 -29.00776 -29.54050
-13.65551  -6.96328 -26.29450 -11.79630
-13.34593  -8.03591 -30.97144 -13.01628
-13.01696  -9.06111 -35.21594 -14.11984
-12.62095  -9.87878 -38.61945 -14.92113
-12.17351 -10.46769 -41.01246 -15.43398
-11.67347 -10.79072 -42.47408 -15.56523
-11.09192 -10.81754 -43.18978 -15.26691
-10.37649 -10.54859 -42.99074 -14.53671
 -9.52549 -10.07343 -41.62745 -13.46399
 -8.66031  -9.60922 -39.72331 -12.51597
 -7.89135  -9.33338 -38.27231 -12.10225
 -7.23695  -9.27517 -37.52511 -12.20827
 -6.65612  -9.34818 -37.14690 -12.50953
 -6.07766  -9.33657 -36.52043 -12.56760
 -5.38571  -8.93127 -34.90224 -11.98359
 -4.85114 -10.90466 -38.34428 -14.52747
 -4.22164  -9.94854 -36.09983 -13.43507
 -3.67935  -9.05660 -34.13671 -12.44080
 -3.11832  -7.98815 -31.74158 -11.12442
 -1.38869  -5.34424 -19.40011  -8.11805
 -1.22140  -4.64325 -17.92722  -7.28102
 -0.96009  -3.85367 -15.87438  -6.26805
 -1.54851  -2.87881 -16.76060  -2.81218
 -0.51198  -1.26566 -11.06140  -0.50192
  0.46336   0.24508  -5.45719   1.61117
  1.14681   1.09857  -1.83918   2.57491
  1.38140   1.13220  -0.95054   2.14987
  1.21450   0.63691  -1.70651   0.88329
 -1.31075  -3.33034 -11.56236  -5.37521
 -0.96144  -2.55929  -9.47051  -4.51263
 -0.45993  -1.65536  -6.74975  -3.48387
  0.25191  -0.46302  -3.02682  -2.03053
  1.00179   0.81925   0.60575  -0.43357
  0.69371   0.21312  -1.88671  -1.35511
  0.95461   0.37066  -1.96941  -1.89460
  1.46652   0.94289  -0.53971  -1.52200
  2.14882   1.81157   1.92805  -0.28015
  2.73794   2.44588   3.52724   0.80445
  2.21367   2.06461   4.98648   1.01530
  2.52403   2.35344   6.04879   1.67337
  2.72173   2.34080   5.70891   1.80935
 -2.28054  -0.74270   9.15469   0.97521
 -1.93195  -0.73075   8.85437   1.05651
  2.51116   3.82634  19.64995   6.73891
  4.99128   6.42783  23.73880  10.32152
  6.69471   8.17010  26.05115  12.28439
  7.52848   8.94784  26.40257  12.76902
  7.93731   9.22922  25.60324  12.62894
  8.29150   9.45351  24.57988  12.50803
  8.43123   9.45803  22.97082  12.18382
  8.21072   9.05628  20.50810  11.45260
  7.71635   8.30959  17.42182  10.43273
  6.98279   9.10294  19.02806  11.69821
  7.13876   9.36671  18.30907  11.84575
 -3.94185  -6.54907 -13.65604  -8.37998
 -4.16627  -6.73516 -15.40392  -8.92412
 -4.30812  -6.83264 -17.15960  -9.39225
 -4.35502  -6.83526 -18.86614  -9.76456
  1.45373  -0.66055  -6.93066  -1.73085
  0.63226  -1.82687 -11.24272  -3.45292
 -0.01428  -2.80181 -15.23708  -4.96852
 -0.43020  -3.53933 -18.67182  -6.17412
 -0.50252  -3.90917 -21.05579  -6.88144
 -0.11045  -3.68111 -21.28469  -6.71517
  2.30486  -0.52565 -10.89037  -1.89056
  2.51401  -0.34847  -8.30648  -1.48884
  2.24654  -1.11728  -6.44524  -2.33351
  1.80059  -2.31886  -4.94779  -3.76220
  2.19373  -2.31247  -2.45715  -3.42454
  3.42314  -1.12608   0.46251  -1.37925
  4.77841   0.25353   3.19422   0.99161
  6.12817   1.69239   6.32497   3.52327
  7.51280   3.26661   9.89170   6.40576
  8.51456   4.52352  12.14082   8.97002
  8.68470   4.81280  11.59719  10.16678
  8.14125   4.12029   9.24839   9.93060
  5.06168   7.49293  28.25755  11.97189
  5.75881   7.88377  25.98902  12.01322
  6.20204   8.13650  25.45194  11.78154
  6.55942   8.38276  26.27111  11.62222
  6.83497   8.52322  27.17970  11.59311
  7.29839   8.83876  28.17646  12.16843
  8.19339   9.56939  29.14636  13.60935
