  0.22060, -0.45353
  0.21712, -0.43051
  0.21648, -0.39122
  0.20783, -0.39439
  0.18222, -0.32731
  0.12303, -0.37748
  0.06932, -0.53250
  0.05793, -0.45980
  0.09495, -0.28646
  0.17787, -0.27807
  0.22064, -0.37339
  0.22788, -0.45261
