 -0.07426,  0.06225,  0.11213
 -0.06251,  0.06399,  0.08994
 -0.04916,  0.06000,  0.09207
 -0.04604,  0.06827,  0.08541
 -0.04997,  0.07778,  0.08311
 -0.07112,  0.08441,  0.10282
 -0.14037,  0.12220,  0.07063
 -0.16127,  0.12617,  0.11753
 -0.13835,  0.12130,  0.15949
 -0.09433,  0.10358,  0.18254
 -0.06900,  0.08442,  0.15147
 -0.06920,  0.06922,  0.13439
