 -0.03337, -0.09189
  0.04507, -0.08115
  0.10144, -0.13675
  0.17970, -0.12468
  0.38695, -0.00434
  0.58868,  0.08359
  0.52989,  0.06779
  0.45563,  0.05245
  0.24270,  0.00532
 -0.01021, -0.00989
 -0.14175, -0.02657
 -0.12470, -0.05008
