 -0.22845, -0.18406, -0.04439
 -0.16544, -0.19987,  0.03443
  0.15865,  0.21751, -0.05886
  0.11663,  0.06647,  0.05016
  0.04745,  0.03946,  0.00799
  0.00501, -0.14062,  0.14563
 -0.29054, -0.12003, -0.17051
 -0.27372, -0.04668, -0.22704
 -0.38474, -0.03743, -0.34731
