 -0.22845, -0.24943,  0.02098
 -0.16544, -0.18820,  0.02276
  0.15865,  0.16894, -0.01029
  0.11663,  0.06442,  0.05221
  0.04745,  0.01979,  0.02766
  0.00501, -0.06883,  0.07384
 -0.29054, -0.11971, -0.17084
 -0.27372, -0.01695, -0.25677
 -0.38474, -0.03163, -0.35310
